free_spaces_number;updated_at;parking_id;HORA;FECHA
75;2021-11-08 15:04:56.120000;Fuencarral;15:04:56;2021-11-08
152;2021-11-08 15:04:03.277000;Montalbán;15:04:03;2021-11-08
203;2021-11-08 15:04:52.853000;Olavide;15:04:52;2021-11-08
362;2021-11-08 15:04:00.277000;Plaza de España;15:04:00;2021-11-08
25;2021-11-08 15:04:46.107000;Villa de París;15:04:46;2021-11-08
3;2021-11-08 15:04:42.977000;Pedro Zerolo;15:04:42;2021-11-08
53;2021-11-08 15:04:47.043000;Mercado de la Cebada;15:04:47;2021-11-08
181;2021-11-08 15:05:28.813000;Colón;15:05:28;2021-11-08
514;2021-11-08 15:05:14.890000;Nuestra Señora del Recuerdo;15:05:14;2021-11-08
325;2021-11-08 15:05:35.887000;Avenida de Portugal;15:05:35;2021-11-08
280;2021-11-08 15:05:31.037000;Luna-Tudescos;15:05:31;2021-11-08
59;2021-11-08 15:05:32.023000;Arquitecto Ribera (Barceló);15:05:32;2021-11-08
266;2021-11-08 15:05:32.897000;Descalzas;15:05:32;2021-11-08
48;2021-11-08 15:05:25.813000;Orense;15:05:25;2021-11-08
315;2021-11-08 15:05:11.153000;Marqués de Salamanca;15:05:11;2021-11-08
135;2021-11-08 15:05:34.510000;Plaza de Oriente;15:05:34;2021-11-08
66;2021-11-08 15:05:35.540000;Sánchez Bustillo;15:05:35;2021-11-08
152;2021-11-08 15:05:32.787000;Montalbán;15:05:32;2021-11-08
360;2021-11-08 15:05:29.373000;Plaza de España;15:05:29;2021-11-08
65;2021-11-08 15:05:37.863000;Plaza del Rey;15:05:37;2021-11-08
196;2021-11-08 15:05:22.040000;Plaza Mayor;15:05:22;2021-11-08
9;2021-11-08 15:05:39.957000;BARCO 1;15:05:39;2021-11-08
6;2021-11-08 15:05:40.237000;GRAVINA 21;15:05:40;2021-11-08
64;2021-11-08 15:05:41.127000;MERCADO SAN ANTON;15:05:41;2021-11-08
28;2021-11-08 15:05:41.477000;GARAJE PIAMONTE;15:05:41;2021-11-08
26;2021-11-08 15:05:41.867000;PARKING VOT;15:05:41;2021-11-08
54;2021-11-08 15:05:52.150000;Mercado de la Cebada;15:05:52;2021-11-08
515;2021-11-08 15:06:47.487000;Nuestra Señora del Recuerdo;15:06:47;2021-11-08
245;2021-11-08 15:06:19.437000;Almagro;15:06:19;2021-11-08
105;2021-11-08 15:06:09.303000;Jacinto Benavente;15:06:09;2021-11-08
48;2021-11-08 15:06:58.513000;Orense;15:06:58;2021-11-08
317;2021-11-08 15:06:44.183000;Marqués de Salamanca;15:06:44;2021-11-08
77;2021-11-08 15:06:26.030000;Fuencarral;15:06:26;2021-11-08
45;2021-11-08 15:06:40.303000;Montalbán;15:06:40;2021-11-08
203;2021-11-08 15:06:22.683000;Olavide;15:06:22;2021-11-08
361;2021-11-08 15:07:01.957000;Plaza de España;15:07:01;2021-11-08
197;2021-11-08 15:06:54.753000;Plaza Mayor;15:06:54;2021-11-08
25;2021-11-08 15:06:15.977000;Villa de París;15:06:15;2021-11-08
2;2021-11-08 15:06:12.407000;Pedro Zerolo;15:06:12;2021-11-08
52;2021-11-08 15:06:47.237000;Mercado de la Cebada;15:06:47;2021-11-08
324;2021-11-08 15:07:08.903000;Avenida de Portugal;15:07:08;2021-11-08
244;2021-11-08 15:07:52.127000;Almagro;15:07:52;2021-11-08
106;2021-11-08 15:07:42.857000;Jacinto Benavente;15:07:42;2021-11-08
76;2021-11-08 15:07:58.473000;Fuencarral;15:07:58;2021-11-08
152;2021-11-08 15:07:05.687000;Montalbán;15:07:05;2021-11-08
203;2021-11-08 15:07:55.160000;Olavide;15:07:55;2021-11-08
24;2021-11-08 15:07:49.023000;Villa de París;15:07:49;2021-11-08
0;2021-11-08 15:07:45.867000;Pedro Zerolo;15:07:45;2021-11-08
53;2021-11-08 15:07:57.350000;Mercado de la Cebada;15:07:57;2021-11-08
516;2021-11-08 15:08:16.023000;Nuestra Señora del Recuerdo;15:08:16;2021-11-08
324;2021-11-08 15:08:36.787000;Avenida de Portugal;15:08:36;2021-11-08
48;2021-11-08 15:08:26.437000;Orense;15:08:26;2021-11-08
316;2021-11-08 15:08:13.237000;Marqués de Salamanca;15:08:13;2021-11-08
152;2021-11-08 15:08:33.393000;Montalbán;15:08:33;2021-11-08
362;2021-11-08 15:08:30.300000;Plaza de España;15:08:30;2021-11-08
200;2021-11-08 15:08:23.093000;Plaza Mayor;15:08:23;2021-11-08
52;2021-11-08 15:08:47.430000;Mercado de la Cebada;15:08:47;2021-11-08
517;2021-11-08 15:09:51.697000;Nuestra Señora del Recuerdo;15:09:51;2021-11-08
324;2021-11-08 15:10:12.187000;Avenida de Portugal;15:10:12;2021-11-08
243;2021-11-08 15:09:21.823000;Almagro;15:09:21;2021-11-08
107;2021-11-08 15:09:10.390000;Jacinto Benavente;15:09:10;2021-11-08
48;2021-11-08 15:10:01.240000;Orense;15:10:01;2021-11-08
317;2021-11-08 15:09:48.463000;Marqués de Salamanca;15:09:48;2021-11-08
78;2021-11-08 15:09:29.653000;Fuencarral;15:09:29;2021-11-08
152;2021-11-08 15:10:08.650000;Montalbán;15:10:08;2021-11-08
203;2021-11-08 15:09:25.640000;Olavide;15:09:25;2021-11-08
363;2021-11-08 15:10:05.083000;Plaza de España;15:10:05;2021-11-08
200;2021-11-08 15:09:58.333000;Plaza Mayor;15:09:58;2021-11-08
24;2021-11-08 15:09:18.073000;Villa de París;15:09:18;2021-11-08
0;2021-11-08 15:09:14.617000;Pedro Zerolo;15:09:14;2021-11-08
50;2021-11-08 15:10:02.587000;Mercado de la Cebada;15:10:02;2021-11-08
190;2021-11-08 15:10:28.770000;Colón;15:10:28;2021-11-08
243;2021-11-08 15:10:54.733000;Almagro;15:10:54;2021-11-08
282;2021-11-08 15:10:30.583000;Luna-Tudescos;15:10:30;2021-11-08
107;2021-11-08 15:10:45.523000;Jacinto Benavente;15:10:45;2021-11-08
60;2021-11-08 15:10:31.443000;Arquitecto Ribera (Barceló);15:10:31;2021-11-08
271;2021-11-08 15:10:32.443000;Descalzas;15:10:32;2021-11-08
78;2021-11-08 15:11:00.667000;Fuencarral;15:11:00;2021-11-08
135;2021-11-08 15:10:34.117000;Plaza de Oriente;15:10:34;2021-11-08
64;2021-11-08 15:10:35.257000;Sánchez Bustillo;15:10:35;2021-11-08
46;2021-11-08 15:11:13.933000;Montalbán;15:11:13;2021-11-08
203;2021-11-08 15:10:57.670000;Olavide;15:10:57;2021-11-08
67;2021-11-08 15:10:37.820000;Plaza del Rey;15:10:37;2021-11-08
24;2021-11-08 15:10:51.403000;Villa de París;15:10:51;2021-11-08
0;2021-11-08 15:10:48.623000;Pedro Zerolo;15:10:48;2021-11-08
9;2021-11-08 15:10:40.237000;BARCO 1;15:10:40;2021-11-08
9;2021-11-08 15:10:40.567000;GRAVINA 21;15:10:40;2021-11-08
64;2021-11-08 15:10:41.393000;MERCADO SAN ANTON;15:10:41;2021-11-08
28;2021-11-08 15:10:41.740000;GARAJE PIAMONTE;15:10:41;2021-11-08
27;2021-11-08 15:10:42.117000;PARKING VOT;15:10:42;2021-11-08
51;2021-11-08 15:10:47.603000;Mercado de la Cebada;15:10:47;2021-11-08
517;2021-11-08 15:11:20.423000;Nuestra Señora del Recuerdo;15:11:20;2021-11-08
325;2021-11-08 15:11:41.427000;Avenida de Portugal;15:11:41;2021-11-08
110;2021-11-08 15:12:15.037000;Jacinto Benavente;15:12:15;2021-11-08
48;2021-11-08 15:11:30.747000;Orense;15:11:30;2021-11-08
319;2021-11-08 15:11:17.417000;Marqués de Salamanca;15:11:17;2021-11-08
151;2021-11-08 15:11:38.073000;Montalbán;15:11:38;2021-11-08
365;2021-11-08 15:11:34.440000;Plaza de España;15:11:34;2021-11-08
202;2021-11-08 15:11:27.150000;Plaza Mayor;15:11:27;2021-11-08
51;2021-11-08 15:11:47.737000;Mercado de la Cebada;15:11:47;2021-11-08
517;2021-11-08 15:12:53.930000;Nuestra Señora del Recuerdo;15:12:53;2021-11-08
325;2021-11-08 15:13:14.153000;Avenida de Portugal;15:13:14;2021-11-08
243;2021-11-08 15:12:25.590000;Almagro;15:12:25;2021-11-08
48;2021-11-08 15:13:03.620000;Orense;15:13:03;2021-11-08
319;2021-11-08 15:12:50.503000;Marqués de Salamanca;15:12:50;2021-11-08
78;2021-11-08 15:12:32.217000;Fuencarral;15:12:32;2021-11-08
151;2021-11-08 15:13:10.557000;Montalbán;15:13:10;2021-11-08
202;2021-11-08 15:12:29.187000;Olavide;15:12:29;2021-11-08
364;2021-11-08 15:13:07.117000;Plaza de España;15:13:07;2021-11-08
201;2021-11-08 15:13:00.523000;Plaza Mayor;15:13:00;2021-11-08
25;2021-11-08 15:12:22.153000;Villa de París;15:12:22;2021-11-08
0;2021-11-08 15:12:18.513000;Pedro Zerolo;15:12:18;2021-11-08
51;2021-11-08 15:12:47.790000;Mercado de la Cebada;15:12:47;2021-11-08
244;2021-11-08 15:13:56.520000;Almagro;15:13:56;2021-11-08
110;2021-11-08 15:13:47.467000;Jacinto Benavente;15:13:47;2021-11-08
80;2021-11-08 15:14:03.090000;Fuencarral;15:14:03;2021-11-08
48;2021-11-08 15:14:16.893000;Montalbán;15:14:16;2021-11-08
201;2021-11-08 15:13:59.713000;Olavide;15:13:59;2021-11-08
26;2021-11-08 15:13:53.647000;Villa de París;15:13:53;2021-11-08
0;2021-11-08 15:13:50.377000;Pedro Zerolo;15:13:50;2021-11-08
60;2021-11-08 15:13:57.897000;Mercado de la Cebada;15:13:57;2021-11-08
517;2021-11-08 15:14:24.140000;Nuestra Señora del Recuerdo;15:14:24;2021-11-08
326;2021-11-08 15:14:45.087000;Avenida de Portugal;15:14:45;2021-11-08
111;2021-11-08 15:15:18.997000;Jacinto Benavente;15:15:18;2021-11-08
48;2021-11-08 15:14:34.747000;Orense;15:14:34;2021-11-08
319;2021-11-08 15:14:20.717000;Marqués de Salamanca;15:14:20;2021-11-08
151;2021-11-08 15:14:41.837000;Montalbán;15:14:41;2021-11-08
364;2021-11-08 15:14:38.157000;Plaza de España;15:14:38;2021-11-08
203;2021-11-08 15:14:31.230000;Plaza Mayor;15:14:31;2021-11-08
0;2021-11-08 15:15:22.510000;Pedro Zerolo;15:15:22;2021-11-08
60;2021-11-08 15:14:57.987000;Mercado de la Cebada;15:14:57;2021-11-08
192;2021-11-08 15:15:28.697000;Colón;15:15:28;2021-11-08
519;2021-11-08 15:15:56.860000;Nuestra Señora del Recuerdo;15:15:56;2021-11-08
326;2021-11-08 15:16:16.567000;Avenida de Portugal;15:16:16;2021-11-08
244;2021-11-08 15:15:29.483000;Almagro;15:15:29;2021-11-08
282;2021-11-08 15:15:30.630000;Luna-Tudescos;15:15:30;2021-11-08
63;2021-11-08 15:15:31.317000;Arquitecto Ribera (Barceló);15:15:31;2021-11-08
269;2021-11-08 15:15:32.233000;Descalzas;15:15:32;2021-11-08
48;2021-11-08 15:16:07.230000;Orense;15:16:07;2021-11-08
320;2021-11-08 15:15:53.383000;Marqués de Salamanca;15:15:53;2021-11-08
80;2021-11-08 15:15:36.343000;Fuencarral;15:15:36;2021-11-08
141;2021-11-08 15:15:33.813000;Plaza de Oriente;15:15:33;2021-11-08
66;2021-11-08 15:15:34.793000;Sánchez Bustillo;15:15:34;2021-11-08
151;2021-11-08 15:16:13.593000;Montalbán;15:16:13;2021-11-08
200;2021-11-08 15:15:32.767000;Olavide;15:15:32;2021-11-08
365;2021-11-08 15:16:10.327000;Plaza de España;15:16:10;2021-11-08
68;2021-11-08 15:15:37.220000;Plaza del Rey;15:15:37;2021-11-08
202;2021-11-08 15:16:03.257000;Plaza Mayor;15:16:03;2021-11-08
26;2021-11-08 15:15:26.133000;Villa de París;15:15:26;2021-11-08
12;2021-11-08 15:15:39.300000;BARCO 1;15:15:39;2021-11-08
8;2021-11-08 15:15:39.583000;GRAVINA 21;15:15:39;2021-11-08
65;2021-11-08 15:15:40.427000;MERCADO SAN ANTON;15:15:40;2021-11-08
28;2021-11-08 15:15:40.740000;GARAJE PIAMONTE;15:15:40;2021-11-08
26;2021-11-08 15:15:41.003000;PARKING VOT;15:15:41;2021-11-08
59;2021-11-08 15:15:48.077000;Mercado de la Cebada;15:15:48;2021-11-08
247;2021-11-08 15:17:01.077000;Almagro;15:17:01;2021-11-08
113;2021-11-08 15:16:50.893000;Jacinto Benavente;15:16:50;2021-11-08
322;2021-11-08 15:17:24.737000;Marqués de Salamanca;15:17:24;2021-11-08
80;2021-11-08 15:17:07.767000;Fuencarral;15:17:07;2021-11-08
49;2021-11-08 15:17:20.910000;Montalbán;15:17:20;2021-11-08
199;2021-11-08 15:17:04.387000;Olavide;15:17:04;2021-11-08
25;2021-11-08 15:16:57.430000;Villa de París;15:16:57;2021-11-08
0;2021-11-08 15:16:53.987000;Pedro Zerolo;15:16:53;2021-11-08
60;2021-11-08 15:17:23.207000;Mercado de la Cebada;15:17:23;2021-11-08
521;2021-11-08 15:17:28.433000;Nuestra Señora del Recuerdo;15:17:28;2021-11-08
327;2021-11-08 15:17:49.347000;Avenida de Portugal;15:17:49;2021-11-08
115;2021-11-08 15:18:22.470000;Jacinto Benavente;15:18:22;2021-11-08
47;2021-11-08 15:17:39.057000;Orense;15:17:39;2021-11-08
151;2021-11-08 15:17:45.937000;Montalbán;15:17:45;2021-11-08
365;2021-11-08 15:17:42.683000;Plaza de España;15:17:42;2021-11-08
205;2021-11-08 15:17:35.607000;Plaza Mayor;15:17:35;2021-11-08
24;2021-11-08 15:18:29.067000;Villa de París;15:18:29;2021-11-08
0;2021-11-08 15:18:25.910000;Pedro Zerolo;15:18:25;2021-11-08
59;2021-11-08 15:17:48.237000;Mercado de la Cebada;15:17:48;2021-11-08
525;2021-11-08 15:18:59.343000;Nuestra Señora del Recuerdo;15:18:59;2021-11-08
328;2021-11-08 15:19:20.653000;Avenida de Portugal;15:19:20;2021-11-08
247;2021-11-08 15:18:32.210000;Almagro;15:18:32;2021-11-08
47;2021-11-08 15:19:09.910000;Orense;15:19:09;2021-11-08
322;2021-11-08 15:18:55.843000;Marqués de Salamanca;15:18:55;2021-11-08
81;2021-11-08 15:18:39.570000;Fuencarral;15:18:39;2021-11-08
151;2021-11-08 15:19:16.993000;Montalbán;15:19:16;2021-11-08
201;2021-11-08 15:18:35.963000;Olavide;15:18:35;2021-11-08
365;2021-11-08 15:19:13.307000;Plaza de España;15:19:13;2021-11-08
210;2021-11-08 15:19:06.857000;Plaza Mayor;15:19:06;2021-11-08
59;2021-11-08 15:18:53.390000;Mercado de la Cebada;15:18:53;2021-11-08
200;2021-11-08 15:20:28.627000;Colón;15:20:28;2021-11-08
526;2021-11-08 15:20:31.040000;Nuestra Señora del Recuerdo;15:20:31;2021-11-08
245;2021-11-08 15:20:04.467000;Almagro;15:20:04;2021-11-08
282;2021-11-08 15:20:30.617000;Luna-Tudescos;15:20:30;2021-11-08
117;2021-11-08 15:19:53.737000;Jacinto Benavente;15:19:53;2021-11-08
64;2021-11-08 15:20:31.307000;Arquitecto Ribera (Barceló);15:20:31;2021-11-08
270;2021-11-08 15:20:32.197000;Descalzas;15:20:32;2021-11-08
322;2021-11-08 15:20:28.067000;Marqués de Salamanca;15:20:28;2021-11-08
82;2021-11-08 15:20:10.597000;Fuencarral;15:20:10;2021-11-08
144;2021-11-08 15:20:33.760000;Plaza de Oriente;15:20:33;2021-11-08
49;2021-11-08 15:20:24.680000;Montalbán;15:20:24;2021-11-08
202;2021-11-08 15:20:07.763000;Olavide;15:20:07;2021-11-08
24;2021-11-08 15:20:00.937000;Villa de París;15:20:00;2021-11-08
0;2021-11-08 15:19:57.197000;Pedro Zerolo;15:19:57;2021-11-08
61;2021-11-08 15:19:48.447000;Mercado de la Cebada;15:19:48;2021-11-08
328;2021-11-08 15:20:52.130000;Avenida de Portugal;15:20:52;2021-11-08
242;2021-11-08 15:21:31.647000;Almagro;15:21:31;2021-11-08
117;2021-11-08 15:21:25.303000;Jacinto Benavente;15:21:25;2021-11-08
47;2021-11-08 15:20:41.970000;Orense;15:20:41;2021-11-08
66;2021-11-08 15:20:34.933000;Sánchez Bustillo;15:20:34;2021-11-08
151;2021-11-08 15:20:48.687000;Montalbán;15:20:48;2021-11-08
202;2021-11-08 15:21:34.087000;Olavide;15:21:34;2021-11-08
365;2021-11-08 15:20:45.453000;Plaza de España;15:20:45;2021-11-08
70;2021-11-08 15:20:37.453000;Plaza del Rey;15:20:37;2021-11-08
213;2021-11-08 15:20:37.983000;Plaza Mayor;15:20:37;2021-11-08
24;2021-11-08 15:21:29.627000;Villa de París;15:21:29;2021-11-08
0;2021-11-08 15:21:27.347000;Pedro Zerolo;15:21:27;2021-11-08
11;2021-11-08 15:20:39.720000;BARCO 1;15:20:39;2021-11-08
8;2021-11-08 15:20:40.017000;GRAVINA 21;15:20:40;2021-11-08
61;2021-11-08 15:20:40.847000;MERCADO SAN ANTON;15:20:40;2021-11-08
28;2021-11-08 15:20:41.127000;GARAJE PIAMONTE;15:20:41;2021-11-08
26;2021-11-08 15:20:41.457000;PARKING VOT;15:20:41;2021-11-08
61;2021-11-08 15:20:48.593000;Mercado de la Cebada;15:20:48;2021-11-08
210;2021-11-08 15:35:31.757000;Colón;15:35:31;2021-11-08
534;2021-11-08 15:38:20.140000;Nuestra Señora del Recuerdo;15:38:20;2021-11-08
331;2021-11-08 15:38:40.227000;Avenida de Portugal;15:38:40;2021-11-08
249;2021-11-08 15:37:51.743000;Almagro;15:37:51;2021-11-08
289;2021-11-08 15:35:35.170000;Luna-Tudescos;15:35:35;2021-11-08
122;2021-11-08 15:37:41.457000;Jacinto Benavente;15:37:41;2021-11-08
62;2021-11-08 15:35:36.203000;Arquitecto Ribera (Barceló);15:35:36;2021-11-08
274;2021-11-08 15:35:37.457000;Descalzas;15:35:37;2021-11-08
47;2021-11-08 15:38:29.707000;Orense;15:38:29;2021-11-08
314;2021-11-08 15:38:16.670000;Marqués de Salamanca;15:38:16;2021-11-08
89;2021-11-08 15:37:59.487000;Fuencarral;15:37:59;2021-11-08
149;2021-11-08 15:35:39.317000;Plaza de Oriente;15:35:39;2021-11-08
69;2021-11-08 15:35:40.350000;Sánchez Bustillo;15:35:40;2021-11-08
152;2021-11-08 15:38:36.897000;Montalbán;15:38:36;2021-11-08
207;2021-11-08 15:37:55.573000;Olavide;15:37:55;2021-11-08
370;2021-11-08 15:38:33.430000;Plaza de España;15:38:33;2021-11-08
67;2021-11-08 15:35:42.550000;Plaza del Rey;15:35:42;2021-11-08
228;2021-11-08 15:38:26.530000;Plaza Mayor;15:38:26;2021-11-08
27;2021-11-08 15:37:48.510000;Villa de París;15:37:48;2021-11-08
5;2021-11-08 15:37:45.307000;Pedro Zerolo;15:37:45;2021-11-08
10;2021-11-08 15:35:44.707000;BARCO 1;15:35:44;2021-11-08
5;2021-11-08 15:35:45.163000;GRAVINA 21;15:35:45;2021-11-08
61;2021-11-08 15:35:46.147000;MERCADO SAN ANTON;15:35:46;2021-11-08
28;2021-11-08 15:35:46.537000;GARAJE PIAMONTE;15:35:46;2021-11-08
25;2021-11-08 15:35:46.867000;PARKING VOT;15:35:46;2021-11-08
68;2021-11-08 15:37:45.117000;Mercado de la Cebada;15:37:45;2021-11-08
250;2021-11-08 15:39:22.840000;Almagro;15:39:22;2021-11-08
121;2021-11-08 15:39:13.433000;Jacinto Benavente;15:39:13;2021-11-08
88;2021-11-08 15:39:30.663000;Fuencarral;15:39:30;2021-11-08
52;2021-11-08 15:39:45.090000;Montalbán;15:39:45;2021-11-08
209;2021-11-08 15:39:28.817000;Olavide;15:39:28;2021-11-08
28;2021-11-08 15:39:19.670000;Villa de París;15:39:19;2021-11-08
5;2021-11-08 15:39:16.513000;Pedro Zerolo;15:39:16;2021-11-08
68;2021-11-08 15:39:45.367000;Mercado de la Cebada;15:39:45;2021-11-08
213;2021-11-08 15:40:29.197000;Colón;15:40:29;2021-11-08
535;2021-11-08 15:39:52.573000;Nuestra Señora del Recuerdo;15:39:52;2021-11-08
331;2021-11-08 15:40:11.997000;Avenida de Portugal;15:40:11;2021-11-08
289;2021-11-08 15:40:31.593000;Luna-Tudescos;15:40:31;2021-11-08
120;2021-11-08 15:40:45.717000;Jacinto Benavente;15:40:45;2021-11-08
66;2021-11-08 15:40:32.467000;Arquitecto Ribera (Barceló);15:40:32;2021-11-08
278;2021-11-08 15:40:33.843000;Descalzas;15:40:33;2021-11-08
47;2021-11-08 15:40:02.897000;Orense;15:40:02;2021-11-08
313;2021-11-08 15:39:48.993000;Marqués de Salamanca;15:39:48;2021-11-08
151;2021-11-08 15:40:35.420000;Plaza de Oriente;15:40:35;2021-11-08
68;2021-11-08 15:40:36.403000;Sánchez Bustillo;15:40:36;2021-11-08
152;2021-11-08 15:40:09.387000;Montalbán;15:40:09;2021-11-08
370;2021-11-08 15:40:06.113000;Plaza de España;15:40:06;2021-11-08
68;2021-11-08 15:40:39.047000;Plaza del Rey;15:40:39;2021-11-08
231;2021-11-08 15:39:59.537000;Plaza Mayor;15:39:59;2021-11-08
8;2021-11-08 15:40:41.757000;BARCO 1;15:40:41;2021-11-08
5;2021-11-08 15:40:42.057000;GRAVINA 21;15:40:42;2021-11-08
60;2021-11-08 15:40:42.867000;MERCADO SAN ANTON;15:40:42;2021-11-08
28;2021-11-08 15:40:43.197000;GARAJE PIAMONTE;15:40:43;2021-11-08
25;2021-11-08 15:40:43.570000;PARKING VOT;15:40:43;2021-11-08
68;2021-11-08 15:40:45.417000;Mercado de la Cebada;15:40:45;2021-11-08
535;2021-11-08 15:41:24.550000;Nuestra Señora del Recuerdo;15:41:24;2021-11-08
331;2021-11-08 15:41:45.140000;Avenida de Portugal;15:41:45;2021-11-08
250;2021-11-08 15:40:56.187000;Almagro;15:40:56;2021-11-08
47;2021-11-08 15:41:34.437000;Orense;15:41:34;2021-11-08
315;2021-11-08 15:41:21.293000;Marqués de Salamanca;15:41:21;2021-11-08
89;2021-11-08 15:41:03.463000;Fuencarral;15:41:03;2021-11-08
152;2021-11-08 15:41:41.560000;Montalbán;15:41:41;2021-11-08
209;2021-11-08 15:40:59.687000;Olavide;15:40:59;2021-11-08
371;2021-11-08 15:41:37.970000;Plaza de España;15:41:37;2021-11-08
232;2021-11-08 15:41:30.907000;Plaza Mayor;15:41:30;2021-11-08
29;2021-11-08 15:40:52.623000;Villa de París;15:40:52;2021-11-08
4;2021-11-08 15:40:49.247000;Pedro Zerolo;15:40:49;2021-11-08
68;2021-11-08 15:41:45.470000;Mercado de la Cebada;15:41:45;2021-11-08
535;2021-11-08 15:42:49.593000;Nuestra Señora del Recuerdo;15:42:49;2021-11-08
251;2021-11-08 15:42:27.047000;Almagro;15:42:27;2021-11-08
118;2021-11-08 15:42:18.757000;Jacinto Benavente;15:42:18;2021-11-08
315;2021-11-08 15:42:46.527000;Marqués de Salamanca;15:42:46;2021-11-08
89;2021-11-08 15:42:31.613000;Fuencarral;15:42:31;2021-11-08
52;2021-11-08 15:42:43.370000;Montalbán;15:42:43;2021-11-08
209;2021-11-08 15:42:29.337000;Olavide;15:42:29;2021-11-08
31;2021-11-08 15:42:24.403000;Villa de París;15:42:24;2021-11-08
4;2021-11-08 15:42:21.860000;Pedro Zerolo;15:42:21;2021-11-08
68;2021-11-08 15:42:45.590000;Mercado de la Cebada;15:42:45;2021-11-08
330;2021-11-08 15:43:10.903000;Avenida de Portugal;15:43:10;2021-11-08
119;2021-11-08 15:43:44.323000;Jacinto Benavente;15:43:44;2021-11-08
47;2021-11-08 15:42:59.880000;Orense;15:42:59;2021-11-08
152;2021-11-08 15:43:07.003000;Montalbán;15:43:07;2021-11-08
372;2021-11-08 15:43:03.573000;Plaza de España;15:43:03;2021-11-08
233;2021-11-08 15:42:56.657000;Plaza Mayor;15:42:56;2021-11-08
31;2021-11-08 15:43:50.947000;Villa de París;15:43:50;2021-11-08
2;2021-11-08 15:43:47.550000;Pedro Zerolo;15:43:47;2021-11-08
68;2021-11-08 15:43:45.687000;Mercado de la Cebada;15:43:45;2021-11-08
535;2021-11-08 15:44:23.070000;Nuestra Señora del Recuerdo;15:44:23;2021-11-08
331;2021-11-08 15:44:44.807000;Avenida de Portugal;15:44:44;2021-11-08
254;2021-11-08 15:43:54.527000;Almagro;15:43:54;2021-11-08
47;2021-11-08 15:44:34.037000;Orense;15:44:34;2021-11-08
315;2021-11-08 15:44:19.243000;Marqués de Salamanca;15:44:19;2021-11-08
91;2021-11-08 15:44:01.410000;Fuencarral;15:44:01;2021-11-08
152;2021-11-08 15:44:41.277000;Montalbán;15:44:41;2021-11-08
209;2021-11-08 15:43:58.280000;Olavide;15:43:58;2021-11-08
373;2021-11-08 15:44:37.867000;Plaza de España;15:44:37;2021-11-08
235;2021-11-08 15:44:30.467000;Plaza Mayor;15:44:30;2021-11-08
68;2021-11-08 15:44:45.780000;Mercado de la Cebada;15:44:45;2021-11-08
214;2021-11-08 15:45:29.250000;Colón;15:45:29;2021-11-08
253;2021-11-08 15:45:29.170000;Almagro;15:45:29;2021-11-08
292;2021-11-08 15:45:31.197000;Luna-Tudescos;15:45:31;2021-11-08
118;2021-11-08 15:45:18.523000;Jacinto Benavente;15:45:18;2021-11-08
68;2021-11-08 15:45:31.963000;Arquitecto Ribera (Barceló);15:45:31;2021-11-08
278;2021-11-08 15:45:32.900000;Descalzas;15:45:32;2021-11-08
314;2021-11-08 15:45:54.337000;Marqués de Salamanca;15:45:54;2021-11-08
90;2021-11-08 15:45:36.527000;Fuencarral;15:45:36;2021-11-08
147;2021-11-08 15:45:34.417000;Plaza de Oriente;15:45:34;2021-11-08
68;2021-11-08 15:45:35.463000;Sánchez Bustillo;15:45:35;2021-11-08
52;2021-11-08 15:45:50.750000;Montalbán;15:45:50;2021-11-08
208;2021-11-08 15:45:32.963000;Olavide;15:45:32;2021-11-08
71;2021-11-08 15:45:37.887000;Plaza del Rey;15:45:37;2021-11-08
32;2021-11-08 15:45:25.890000;Villa de París;15:45:25;2021-11-08
6;2021-11-08 15:45:22.323000;Pedro Zerolo;15:45:22;2021-11-08
8;2021-11-08 15:45:40.077000;BARCO 1;15:45:40;2021-11-08
5;2021-11-08 15:45:40.407000;GRAVINA 21;15:45:40;2021-11-08
60;2021-11-08 15:45:41.377000;MERCADO SAN ANTON;15:45:41;2021-11-08
28;2021-11-08 15:45:41.660000;GARAJE PIAMONTE;15:45:41;2021-11-08
