free_spaces_number;updated_at;parking_id;fecha;hora
341;2021-11-05 18:43:44.667000;Marqués de Salamanca;2021-11-05;18:43:44
100;2021-11-05 18:43:35.407000;Fuencarral;2021-11-05;18:43:35
27;2021-11-05 18:43:42.673000;Montalbán;2021-11-05;18:43:42
189;2021-11-05 18:43:33.530000;Olavide;2021-11-05;18:43:33
309;2021-11-05 18:42:50.163000;Plaza de España;2021-11-05;18:42:50
205;2021-11-05 18:42:46.950000;Plaza Mayor;2021-11-05;18:42:46
32;2021-11-05 18:43:29.670000;Villa de París;2021-11-05;18:43:29
2;2021-11-05 18:43:27.780000;Pedro Zerolo;2021-11-05;18:43:27
36;2021-11-05 18:42:57.513000;Mercado de la Cebada;2021-11-05;18:42:57
240;2021-11-05 18:43:57.427000;Avenida de Portugal;2021-11-05;18:43:57
296;2021-11-05 18:44:35.160000;Almagro;2021-11-05;18:44:35
20;2021-11-05 18:44:29.223000;Jacinto Benavente;2021-11-05;18:44:29
88;2021-11-05 18:43:51.907000;Orense;2021-11-05;18:43:51
99;2021-11-05 18:44:39.260000;Fuencarral;2021-11-05;18:44:39
28;2021-11-05 18:44:46.450000;Montalbán;2021-11-05;18:44:46
190;2021-11-05 18:44:37.370000;Olavide;2021-11-05;18:44:37
309;2021-11-05 18:43:53.863000;Plaza de España;2021-11-05;18:43:53
207;2021-11-05 18:43:50.120000;Plaza Mayor;2021-11-05;18:43:50
32;2021-11-05 18:44:33.110000;Villa de París;2021-11-05;18:44:33
2;2021-11-05 18:44:31.057000;Pedro Zerolo;2021-11-05;18:44:31
36;2021-11-05 18:43:57.643000;Mercado de la Cebada;2021-11-05;18:43:57
557;2021-11-05 18:44:50.663000;Nuestra Señora del Recuerdo;2021-11-05;18:44:50
240;2021-11-05 18:45:02.453000;Avenida de Portugal;2021-11-05;18:45:02
298;2021-11-05 18:45:39.653000;Almagro;2021-11-05;18:45:39
286;2021-11-05 18:45:17.587000;Luna-Tudescos;2021-11-05;18:45:17
18;2021-11-05 18:45:34.273000;Jacinto Benavente;2021-11-05;18:45:34
62;2021-11-05 18:45:18.760000;Arquitecto Ribera (Barceló);2021-11-05;18:45:18
269;2021-11-05 18:45:20.150000;Descalzas;2021-11-05;18:45:20
88;2021-11-05 18:44:56.507000;Orense;2021-11-05;18:44:56
342;2021-11-05 18:44:48.573000;Marqués de Salamanca;2021-11-05;18:44:48
99;2021-11-05 18:45:43.857000;Fuencarral;2021-11-05;18:45:43
132;2021-11-05 18:45:21.893000;Plaza de Oriente;2021-11-05;18:45:21
17;2021-11-05 18:45:22.920000;Sánchez Bustillo;2021-11-05;18:45:22
162;2021-11-05 18:45:00.453000;Montalbán;2021-11-05;18:45:00
190;2021-11-05 18:45:41.823000;Olavide;2021-11-05;18:45:41
309;2021-11-05 18:44:58.667000;Plaza de España;2021-11-05;18:44:58
57;2021-11-05 18:45:25.787000;Plaza del Rey;2021-11-05;18:45:25
207;2021-11-05 18:44:54.537000;Plaza Mayor;2021-11-05;18:44:54
32;2021-11-05 18:45:37.933000;Villa de París;2021-11-05;18:45:37
0;2021-11-05 18:45:35.883000;Pedro Zerolo;2021-11-05;18:45:35
7;2021-11-05 18:45:28.030000;BARCO 1;2021-11-05;18:45:28
0;2021-11-05 18:45:28.317000;GRAVINA 21;2021-11-05;18:45:28
46;2021-11-05 18:45:29.240000;MERCADO SAN ANTON;2021-11-05;18:45:29
28;2021-11-05 18:45:29.710000;GARAJE PIAMONTE;2021-11-05;18:45:29
9;2021-11-05 18:45:30.193000;PARKING VOT;2021-11-05;18:45:30
37;2021-11-05 18:45:43.027000;Mercado de la Cebada;2021-11-05;18:45:43
557;2021-11-05 18:46:57.410000;Nuestra Señora del Recuerdo;2021-11-05;18:46:57
241;2021-11-05 18:47:09.833000;Avenida de Portugal;2021-11-05;18:47:09
297;2021-11-05 18:46:42.240000;Almagro;2021-11-05;18:46:42
16;2021-11-05 18:46:36.877000;Jacinto Benavente;2021-11-05;18:46:36
88;2021-11-05 18:47:03.443000;Orense;2021-11-05;18:47:03
343;2021-11-05 18:46:55.750000;Marqués de Salamanca;2021-11-05;18:46:55
99;2021-11-05 18:46:46.243000;Fuencarral;2021-11-05;18:46:46
162;2021-11-05 18:47:07.697000;Montalbán;2021-11-05;18:47:07
190;2021-11-05 18:46:44.303000;Olavide;2021-11-05;18:46:44
308;2021-11-05 18:47:05.460000;Plaza de España;2021-11-05;18:47:05
211;2021-11-05 18:47:01.393000;Plaza Mayor;2021-11-05;18:47:01
32;2021-11-05 18:46:40.507000;Villa de París;2021-11-05;18:46:40
1;2021-11-05 18:46:38.700000;Pedro Zerolo;2021-11-05;18:46:38
37;2021-11-05 18:46:42.850000;Mercado de la Cebada;2021-11-05;18:46:42
557;2021-11-05 18:48:03.040000;Nuestra Señora del Recuerdo;2021-11-05;18:48:03
242;2021-11-05 18:48:14.577000;Avenida de Portugal;2021-11-05;18:48:14
297;2021-11-05 18:47:47.927000;Almagro;2021-11-05;18:47:47
15;2021-11-05 18:47:41.830000;Jacinto Benavente;2021-11-05;18:47:41
88;2021-11-05 18:48:08.887000;Orense;2021-11-05;18:48:08
342;2021-11-05 18:48:01.390000;Marqués de Salamanca;2021-11-05;18:48:01
99;2021-11-05 18:47:51.873000;Fuencarral;2021-11-05;18:47:51
162;2021-11-05 18:48:12.767000;Montalbán;2021-11-05;18:48:12
192;2021-11-05 18:47:50.043000;Olavide;2021-11-05;18:47:50
308;2021-11-05 18:48:10.907000;Plaza de España;2021-11-05;18:48:10
211;2021-11-05 18:48:06.937000;Plaza Mayor;2021-11-05;18:48:06
32;2021-11-05 18:47:45.927000;Villa de París;2021-11-05;18:47:45
1;2021-11-05 18:47:43.707000;Pedro Zerolo;2021-11-05;18:47:43
38;2021-11-05 18:48:17.983000;Mercado de la Cebada;2021-11-05;18:48:17
556;2021-11-05 18:49:04.460000;Nuestra Señora del Recuerdo;2021-11-05;18:49:04
242;2021-11-05 18:49:14.890000;Avenida de Portugal;2021-11-05;18:49:14
297;2021-11-05 18:48:51.480000;Almagro;2021-11-05;18:48:51
13;2021-11-05 18:48:46.407000;Jacinto Benavente;2021-11-05;18:48:46
88;2021-11-05 18:49:09.227000;Orense;2021-11-05;18:49:09
343;2021-11-05 18:49:02.817000;Marqués de Salamanca;2021-11-05;18:49:02
101;2021-11-05 18:48:54.867000;Fuencarral;2021-11-05;18:48:54
162;2021-11-05 18:49:13.203000;Montalbán;2021-11-05;18:49:13
191;2021-11-05 18:48:53.273000;Olavide;2021-11-05;18:48:53
307;2021-11-05 18:49:11.087000;Plaza de España;2021-11-05;18:49:11
211;2021-11-05 18:49:07.917000;Plaza Mayor;2021-11-05;18:49:07
32;2021-11-05 18:48:49.710000;Villa de París;2021-11-05;18:48:49
1;2021-11-05 18:48:47.990000;Pedro Zerolo;2021-11-05;18:48:47
38;2021-11-05 18:48:43.057000;Mercado de la Cebada;2021-11-05;18:48:43
555;2021-11-05 18:50:06.717000;Nuestra Señora del Recuerdo;2021-11-05;18:50:06
243;2021-11-05 18:50:18.170000;Avenida de Portugal;2021-11-05;18:50:18
297;2021-11-05 18:49:51.970000;Almagro;2021-11-05;18:49:51
293;2021-11-05 18:50:17.577000;Luna-Tudescos;2021-11-05;18:50:17
14;2021-11-05 18:49:46.817000;Jacinto Benavente;2021-11-05;18:49:46
67;2021-11-05 18:50:18.450000;Arquitecto Ribera (Barceló);2021-11-05;18:50:18
267;2021-11-05 18:50:19.677000;Descalzas;2021-11-05;18:50:19
88;2021-11-05 18:50:12.010000;Orense;2021-11-05;18:50:12
342;2021-11-05 18:50:04.933000;Marqués de Salamanca;2021-11-05;18:50:04
99;2021-11-05 18:49:55.467000;Fuencarral;2021-11-05;18:49:55
128;2021-11-05 18:50:21.413000;Plaza de Oriente;2021-11-05;18:50:21
17;2021-11-05 18:50:22.360000;Sánchez Bustillo;2021-11-05;18:50:22
162;2021-11-05 18:50:16.243000;Montalbán;2021-11-05;18:50:16
190;2021-11-05 18:49:53.647000;Olavide;2021-11-05;18:49:53
307;2021-11-05 18:50:14.243000;Plaza de España;2021-11-05;18:50:14
210;2021-11-05 18:50:10.220000;Plaza Mayor;2021-11-05;18:50:10
32;2021-11-05 18:49:50.317000;Villa de París;2021-11-05;18:49:50
1;2021-11-05 18:49:48.553000;Pedro Zerolo;2021-11-05;18:49:48
37;2021-11-05 18:49:43.127000;Mercado de la Cebada;2021-11-05;18:49:43
553;2021-11-05 18:51:11.070000;Nuestra Señora del Recuerdo;2021-11-05;18:51:11
244;2021-11-05 18:51:22.590000;Avenida de Portugal;2021-11-05;18:51:22
297;2021-11-05 18:50:55.847000;Almagro;2021-11-05;18:50:55
13;2021-11-05 18:50:50.267000;Jacinto Benavente;2021-11-05;18:50:50
88;2021-11-05 18:51:17.123000;Orense;2021-11-05;18:51:17
341;2021-11-05 18:51:09.097000;Marqués de Salamanca;2021-11-05;18:51:09
99;2021-11-05 18:50:59.490000;Fuencarral;2021-11-05;18:50:59
162;2021-11-05 18:51:20.813000;Montalbán;2021-11-05;18:51:20
189;2021-11-05 18:50:57.687000;Olavide;2021-11-05;18:50:57
307;2021-11-05 18:51:19.063000;Plaza de España;2021-11-05;18:51:19
59;2021-11-05 18:50:24.907000;Plaza del Rey;2021-11-05;18:50:24
210;2021-11-05 18:51:15.080000;Plaza Mayor;2021-11-05;18:51:15
33;2021-11-05 18:50:54.250000;Villa de París;2021-11-05;18:50:54
0;2021-11-05 18:50:52.283000;Pedro Zerolo;2021-11-05;18:50:52
7;2021-11-05 18:50:27.370000;BARCO 1;2021-11-05;18:50:27
0;2021-11-05 18:50:27.863000;GRAVINA 21;2021-11-05;18:50:27
44;2021-11-05 18:50:28.727000;MERCADO SAN ANTON;2021-11-05;18:50:28
28;2021-11-05 18:50:29.117000;GARAJE PIAMONTE;2021-11-05;18:50:29
11;2021-11-05 18:50:29.493000;PARKING VOT;2021-11-05;18:50:29
37;2021-11-05 18:50:43.227000;Mercado de la Cebada;2021-11-05;18:50:43
552;2021-11-05 18:52:14.267000;Nuestra Señora del Recuerdo;2021-11-05;18:52:14
244;2021-11-05 18:52:25.640000;Avenida de Portugal;2021-11-05;18:52:25
297;2021-11-05 18:52:00.167000;Almagro;2021-11-05;18:52:00
12;2021-11-05 18:51:54.303000;Jacinto Benavente;2021-11-05;18:51:54
88;2021-11-05 18:52:19.957000;Orense;2021-11-05;18:52:19
341;2021-11-05 18:52:12.557000;Marqués de Salamanca;2021-11-05;18:52:12
101;2021-11-05 18:52:04.447000;Fuencarral;2021-11-05;18:52:04
162;2021-11-05 18:52:24.133000;Montalbán;2021-11-05;18:52:24
189;2021-11-05 18:52:02.213000;Olavide;2021-11-05;18:52:02
306;2021-11-05 18:52:22.050000;Plaza de España;2021-11-05;18:52:22
208;2021-11-05 18:52:17.707000;Plaza Mayor;2021-11-05;18:52:17
32;2021-11-05 18:51:58.310000;Villa de París;2021-11-05;18:51:58
0;2021-11-05 18:51:56.307000;Pedro Zerolo;2021-11-05;18:51:56
39;2021-11-05 18:51:43.297000;Mercado de la Cebada;2021-11-05;18:51:43
552;2021-11-05 18:53:16.940000;Nuestra Señora del Recuerdo;2021-11-05;18:53:16
297;2021-11-05 18:53:02.367000;Almagro;2021-11-05;18:53:02
14;2021-11-05 18:52:57.607000;Jacinto Benavente;2021-11-05;18:52:57
88;2021-11-05 18:53:22.047000;Orense;2021-11-05;18:53:22
340;2021-11-05 18:53:15.127000;Marqués de Salamanca;2021-11-05;18:53:15
101;2021-11-05 18:53:05.783000;Fuencarral;2021-11-05;18:53:05
162;2021-11-05 18:53:25.373000;Montalbán;2021-11-05;18:53:25
189;2021-11-05 18:53:04.123000;Olavide;2021-11-05;18:53:04
305;2021-11-05 18:53:23.717000;Plaza de España;2021-11-05;18:53:23
207;2021-11-05 18:53:20.427000;Plaza Mayor;2021-11-05;18:53:20
32;2021-11-05 18:53:00.763000;Villa de París;2021-11-05;18:53:00
2;2021-11-05 18:52:59.183000;Pedro Zerolo;2021-11-05;18:52:59
39;2021-11-05 18:52:43.447000;Mercado de la Cebada;2021-11-05;18:52:43
550;2021-11-05 18:54:19.880000;Nuestra Señora del Recuerdo;2021-11-05;18:54:19
244;2021-11-05 18:53:26.920000;Avenida de Portugal;2021-11-05;18:53:26
297;2021-11-05 18:54:04.507000;Almagro;2021-11-05;18:54:04
16;2021-11-05 18:53:58.947000;Jacinto Benavente;2021-11-05;18:53:58
88;2021-11-05 18:54:25.857000;Orense;2021-11-05;18:54:25
340;2021-11-05 18:54:18.003000;Marqués de Salamanca;2021-11-05;18:54:18
100;2021-11-05 18:54:08.293000;Fuencarral;2021-11-05;18:54:08
163;2021-11-05 18:54:29.590000;Montalbán;2021-11-05;18:54:29
188;2021-11-05 18:54:06.243000;Olavide;2021-11-05;18:54:06
305;2021-11-05 18:54:27.810000;Plaza de España;2021-11-05;18:54:27
205;2021-11-05 18:54:23.687000;Plaza Mayor;2021-11-05;18:54:23
32;2021-11-05 18:54:02.867000;Villa de París;2021-11-05;18:54:02
0;2021-11-05 18:54:00.930000;Pedro Zerolo;2021-11-05;18:54:00
38;2021-11-05 18:53:43.513000;Mercado de la Cebada;2021-11-05;18:53:43
550;2021-11-05 18:55:23.257000;Nuestra Señora del Recuerdo;2021-11-05;18:55:23
244;2021-11-05 18:54:31.373000;Avenida de Portugal;2021-11-05;18:54:31
297;2021-11-05 18:55:08.740000;Almagro;2021-11-05;18:55:08
296;2021-11-05 18:55:18.663000;Luna-Tudescos;2021-11-05;18:55:18
13;2021-11-05 18:55:03.493000;Jacinto Benavente;2021-11-05;18:55:03
70;2021-11-05 18:55:21.133000;Arquitecto Ribera (Barceló);2021-11-05;18:55:21
263;2021-11-05 18:55:25.150000;Descalzas;2021-11-05;18:55:25
88;2021-11-05 18:55:29.233000;Orense;2021-11-05;18:55:29
340;2021-11-05 18:55:20.947000;Marqués de Salamanca;2021-11-05;18:55:20
99;2021-11-05 18:55:11.917000;Fuencarral;2021-11-05;18:55:11
130;2021-11-05 18:55:27.667000;Plaza de Oriente;2021-11-05;18:55:27
20;2021-11-05 18:55:29.563000;Sánchez Bustillo;2021-11-05;18:55:29
30;2021-11-05 18:55:19.257000;Montalbán;2021-11-05;18:55:19
188;2021-11-05 18:55:10.103000;Olavide;2021-11-05;18:55:10
305;2021-11-05 18:55:31.170000;Plaza de España;2021-11-05;18:55:31
205;2021-11-05 18:55:27.027000;Plaza Mayor;2021-11-05;18:55:27
32;2021-11-05 18:55:06.753000;Villa de París;2021-11-05;18:55:06
0;2021-11-05 18:55:05.110000;Pedro Zerolo;2021-11-05;18:55:05
37;2021-11-05 18:54:43.593000;Mercado de la Cebada;2021-11-05;18:54:43
550;2021-11-05 18:56:28.457000;Nuestra Señora del Recuerdo;2021-11-05;18:56:28
244;2021-11-05 18:55:35.227000;Avenida de Portugal;2021-11-05;18:55:35
297;2021-11-05 18:56:12.310000;Almagro;2021-11-05;18:56:12
11;2021-11-05 18:56:06.900000;Jacinto Benavente;2021-11-05;18:56:06
340;2021-11-05 18:56:26.627000;Marqués de Salamanca;2021-11-05;18:56:26
100;2021-11-05 18:56:16.600000;Fuencarral;2021-11-05;18:56:16
31;2021-11-05 18:56:24.813000;Montalbán;2021-11-05;18:56:24
187;2021-11-05 18:56:14.450000;Olavide;2021-11-05;18:56:14
58;2021-11-05 18:55:32.890000;Plaza del Rey;2021-11-05;18:55:32
204;2021-11-05 18:56:32.033000;Plaza Mayor;2021-11-05;18:56:32
32;2021-11-05 18:56:10.293000;Villa de París;2021-11-05;18:56:10
0;2021-11-05 18:56:08.400000;Pedro Zerolo;2021-11-05;18:56:08
8;2021-11-05 18:55:36.167000;BARCO 1;2021-11-05;18:55:36
0;2021-11-05 18:55:36.900000;GRAVINA 21;2021-11-05;18:55:36
43;2021-11-05 18:55:38.400000;MERCADO SAN ANTON;2021-11-05;18:55:38
28;2021-11-05 18:55:39.167000;GARAJE PIAMONTE;2021-11-05;18:55:39
12;2021-11-05 18:55:39.947000;PARKING VOT;2021-11-05;18:55:39
37;2021-11-05 18:56:08.730000;Mercado de la Cebada;2021-11-05;18:56:08
549;2021-11-05 18:57:32.387000;Nuestra Señora del Recuerdo;2021-11-05;18:57:32
244;2021-11-05 18:56:39.570000;Avenida de Portugal;2021-11-05;18:56:39
296;2021-11-05 18:57:17.283000;Almagro;2021-11-05;18:57:17
13;2021-11-05 18:57:11.737000;Jacinto Benavente;2021-11-05;18:57:11
88;2021-11-05 18:56:33.660000;Orense;2021-11-05;18:56:33
342;2021-11-05 18:57:30.240000;Marqués de Salamanca;2021-11-05;18:57:30
101;2021-11-05 18:57:20.873000;Fuencarral;2021-11-05;18:57:20
31;2021-11-05 18:57:28.447000;Montalbán;2021-11-05;18:57:28
190;2021-11-05 18:57:18.960000;Olavide;2021-11-05;18:57:18
305;2021-11-05 18:56:35.690000;Plaza de España;2021-11-05;18:56:35
34;2021-11-05 18:57:15.433000;Villa de París;2021-11-05;18:57:15
0;2021-11-05 18:57:13.353000;Pedro Zerolo;2021-11-05;18:57:13
38;2021-11-05 18:57:23.847000;Mercado de la Cebada;2021-11-05;18:57:23
551;2021-11-05 18:58:33.643000;Nuestra Señora del Recuerdo;2021-11-05;18:58:33
246;2021-11-05 18:57:42.417000;Avenida de Portugal;2021-11-05;18:57:42
296;2021-11-05 18:58:19.630000;Almagro;2021-11-05;18:58:19
12;2021-11-05 18:58:14.557000;Jacinto Benavente;2021-11-05;18:58:14
88;2021-11-05 18:57:37.673000;Orense;2021-11-05;18:57:37
341;2021-11-05 18:58:32.057000;Marqués de Salamanca;2021-11-05;18:58:32
102;2021-11-05 18:58:23.247000;Fuencarral;2021-11-05;18:58:23
30;2021-11-05 18:58:30.263000;Montalbán;2021-11-05;18:58:30
190;2021-11-05 18:58:21.430000;Olavide;2021-11-05;18:58:21
304;2021-11-05 18:57:39.427000;Plaza de España;2021-11-05;18:57:39
203;2021-11-05 18:57:36.047000;Plaza Mayor;2021-11-05;18:57:36
34;2021-11-05 18:58:18.047000;Villa de París;2021-11-05;18:58:18
1;2021-11-05 18:58:16.277000;Pedro Zerolo;2021-11-05;18:58:16
37;2021-11-05 18:58:33.970000;Mercado de la Cebada;2021-11-05;18:58:33
556;2021-11-05 19:01:44.580000;Nuestra Señora del Recuerdo;2021-11-05;19:01:44
246;2021-11-05 19:00:51.600000;Avenida de Portugal;2021-11-05;19:00:51
298;2021-11-05 19:01:28.910000;Almagro;2021-11-05;19:01:28
303;2021-11-05 19:00:17.943000;Luna-Tudescos;2021-11-05;19:00:17
14;2021-11-05 19:01:23.733000;Jacinto Benavente;2021-11-05;19:01:23
71;2021-11-05 19:00:19.557000;Arquitecto Ribera (Barceló);2021-11-05;19:00:19
263;2021-11-05 19:00:20.947000;Descalzas;2021-11-05;19:00:20
88;2021-11-05 19:01:50.350000;Orense;2021-11-05;19:01:50
342;2021-11-05 19:01:42.690000;Marqués de Salamanca;2021-11-05;19:01:42
104;2021-11-05 19:01:33.103000;Fuencarral;2021-11-05;19:01:33
126;2021-11-05 19:00:22.853000;Plaza de Oriente;2021-11-05;19:00:22
21;2021-11-05 19:00:24.153000;Sánchez Bustillo;2021-11-05;19:00:24
31;2021-11-05 19:01:40.703000;Montalbán;2021-11-05;19:01:40
192;2021-11-05 19:01:31.167000;Olavide;2021-11-05;19:01:31
302;2021-11-05 19:01:52.523000;Plaza de España;2021-11-05;19:01:52
57;2021-11-05 19:00:26.893000;Plaza del Rey;2021-11-05;19:00:26
196;2021-11-05 19:01:48.633000;Plaza Mayor;2021-11-05;19:01:48
34;2021-11-05 19:01:27.140000;Villa de París;2021-11-05;19:01:27
0;2021-11-05 19:01:25.310000;Pedro Zerolo;2021-11-05;19:01:25
5;2021-11-05 19:00:29.427000;BARCO 1;2021-11-05;19:00:29
0;2021-11-05 19:00:29.847000;GRAVINA 21;2021-11-05;19:00:29
45;2021-11-05 19:00:30.897000;MERCADO SAN ANTON;2021-11-05;19:00:30
28;2021-11-05 19:00:31.380000;GARAJE PIAMONTE;2021-11-05;19:00:31
10;2021-11-05 19:00:31.800000;PARKING VOT;2021-11-05;19:00:31
39;2021-11-05 19:01:39.243000;Mercado de la Cebada;2021-11-05;19:01:39
556;2021-11-05 19:02:44.397000;Nuestra Señora del Recuerdo;2021-11-05;19:02:44
246;2021-11-05 19:02:54.743000;Avenida de Portugal;2021-11-05;19:02:54
298;2021-11-05 19:02:32.627000;Almagro;2021-11-05;19:02:32
11;2021-11-05 19:02:28.430000;Jacinto Benavente;2021-11-05;19:02:28
88;2021-11-05 19:02:49.440000;Orense;2021-11-05;19:02:49
343;2021-11-05 19:02:42.720000;Marqués de Salamanca;2021-11-05;19:02:42
101;2021-11-05 19:02:35.457000;Fuencarral;2021-11-05;19:02:35
163;2021-11-05 19:02:53.017000;Montalbán;2021-11-05;19:02:53
191;2021-11-05 19:02:34.063000;Olavide;2021-11-05;19:02:34
304;2021-11-05 19:02:51.213000;Plaza de España;2021-11-05;19:02:51
196;2021-11-05 19:02:47.570000;Plaza Mayor;2021-11-05;19:02:47
35;2021-11-05 19:02:31.297000;Villa de París;2021-11-05;19:02:31
1;2021-11-05 19:02:29.883000;Pedro Zerolo;2021-11-05;19:02:29
40;2021-11-05 19:02:39.337000;Mercado de la Cebada;2021-11-05;19:02:39
557;2021-11-05 19:03:47.987000;Nuestra Señora del Recuerdo;2021-11-05;19:03:47
298;2021-11-05 19:03:32.370000;Almagro;2021-11-05;19:03:32
10;2021-11-05 19:03:26.813000;Jacinto Benavente;2021-11-05;19:03:26
88;2021-11-05 19:03:54.563000;Orense;2021-11-05;19:03:54
343;2021-11-05 19:03:46.317000;Marqués de Salamanca;2021-11-05;19:03:46
100;2021-11-05 19:03:36.207000;Fuencarral;2021-11-05;19:03:36
31;2021-11-05 19:03:44.187000;Montalbán;2021-11-05;19:03:44
191;2021-11-05 19:03:34.393000;Olavide;2021-11-05;19:03:34
301;2021-11-05 19:03:56.407000;Plaza de España;2021-11-05;19:03:56
198;2021-11-05 19:03:52.437000;Plaza Mayor;2021-11-05;19:03:52
36;2021-11-05 19:03:30.420000;Villa de París;2021-11-05;19:03:30
1;2021-11-05 19:03:28.657000;Pedro Zerolo;2021-11-05;19:03:28
40;2021-11-05 19:03:39.477000;Mercado de la Cebada;2021-11-05;19:03:39
558;2021-11-05 19:04:52.230000;Nuestra Señora del Recuerdo;2021-11-05;19:04:52
246;2021-11-05 19:04:00.057000;Avenida de Portugal;2021-11-05;19:04:00
299;2021-11-05 19:04:37.367000;Almagro;2021-11-05;19:04:37
9;2021-11-05 19:04:31.930000;Jacinto Benavente;2021-11-05;19:04:31
343;2021-11-05 19:04:50.540000;Marqués de Salamanca;2021-11-05;19:04:50
99;2021-11-05 19:04:41.253000;Fuencarral;2021-11-05;19:04:41
31;2021-11-05 19:04:48.743000;Montalbán;2021-11-05;19:04:48
190;2021-11-05 19:04:39.373000;Olavide;2021-11-05;19:04:39
198;2021-11-05 19:04:56.100000;Plaza Mayor;2021-11-05;19:04:56
36;2021-11-05 19:04:35.430000;Villa de París;2021-11-05;19:04:35
0;2021-11-05 19:04:33.647000;Pedro Zerolo;2021-11-05;19:04:33
39;2021-11-05 19:04:39.560000;Mercado de la Cebada;2021-11-05;19:04:39
560;2021-11-05 19:05:57.680000;Nuestra Señora del Recuerdo;2021-11-05;19:05:57
246;2021-11-05 19:05:03.910000;Avenida de Portugal;2021-11-05;19:05:03
299;2021-11-05 19:05:41.663000;Almagro;2021-11-05;19:05:41
294;2021-11-05 19:05:18.127000;Luna-Tudescos;2021-11-05;19:05:18
10;2021-11-05 19:05:35.927000;Jacinto Benavente;2021-11-05;19:05:35
66;2021-11-05 19:05:19.610000;Arquitecto Ribera (Barceló);2021-11-05;19:05:19
263;2021-11-05 19:05:20.720000;Descalzas;2021-11-05;19:05:20
88;2021-11-05 19:04:58.427000;Orense;2021-11-05;19:04:58
344;2021-11-05 19:05:55.630000;Marqués de Salamanca;2021-11-05;19:05:55
99;2021-11-05 19:05:45.860000;Fuencarral;2021-11-05;19:05:45
128;2021-11-05 19:05:22.597000;Plaza de Oriente;2021-11-05;19:05:22
15;2021-11-05 19:05:23.533000;Sánchez Bustillo;2021-11-05;19:05:23
31;2021-11-05 19:05:53.720000;Montalbán;2021-11-05;19:05:53
190;2021-11-05 19:05:43.710000;Olavide;2021-11-05;19:05:43
301;2021-11-05 19:05:00.317000;Plaza de España;2021-11-05;19:05:00
54;2021-11-05 19:05:26.627000;Plaza del Rey;2021-11-05;19:05:26
36;2021-11-05 19:05:39.833000;Villa de París;2021-11-05;19:05:39
1;2021-11-05 19:05:37.787000;Pedro Zerolo;2021-11-05;19:05:37
6;2021-11-05 19:05:29.627000;BARCO 1;2021-11-05;19:05:29
0;05/11/2021 19:05;GRAVINA 21;44505,7954;61111
44;2021-11-05 19:05:30.860000;MERCADO SAN ANTON;2021-11-05;19:05:30
28;2021-11-05 19:05:31.237000;GARAJE PIAMONTE;2021-11-05;19:05:31
10;2021-11-05 19:05:31.597000;PARKING VOT;2021-11-05;19:05:31
39;2021-11-05 19:05:39.677000;Mercado de la Cebada;2021-11-05;19:05:39
561;2021-11-05 19:07:00.513000;Nuestra Señora del Recuerdo;2021-11-05;19:07:00
246;2021-11-05 19:06:09.400000;Avenida de Portugal;2021-11-05;19:06:09
300;2021-11-05 19:06:46.427000;Almagro;2021-11-05;19:06:46
10;2021-11-05 19:06:41.203000;Jacinto Benavente;2021-11-05;19:06:41
88;2021-11-05 19:06:03.540000;Orense;2021-11-05;19:06:03
344;2021-11-05 19:06:58.543000;Marqués de Salamanca;2021-11-05;19:06:58
99;2021-11-05 19:06:49.973000;Fuencarral;2021-11-05;19:06:49
31;2021-11-05 19:06:56.857000;Montalbán;2021-11-05;19:06:56
190;2021-11-05 19:06:48.223000;Olavide;2021-11-05;19:06:48
302;2021-11-05 19:06:05.587000;Plaza de España;2021-11-05;19:06:05
201;2021-11-05 19:07:03.807000;Plaza Mayor;2021-11-05;19:07:03
37;2021-11-05 19:06:44.590000;Villa de París;2021-11-05;19:06:44
1;2021-11-05 19:06:42.887000;Pedro Zerolo;2021-11-05;19:06:42
38;2021-11-05 19:06:39.737000;Mercado de la Cebada;2021-11-05;19:06:39
561;2021-11-05 19:08:02.753000;Nuestra Señora del Recuerdo;2021-11-05;19:08:02
247;2021-11-05 19:07:10.347000;Avenida de Portugal;2021-11-05;19:07:10
